BusinessID,Name,Cuisine,Address,Coordinates,NumberOfReviews,Rating,ZipCode
ovOupYdkZOWUeDMOdt--ng,China North Dumpling 北方鍋貼,Chinese,27 Essex St,"40.7158, -73.9898",384,4.0,10002
OX2B4KARPKNTxC39wpcqDA,A & C Kitchen,Chinese,136 Avenue C,"40.72501, -73.978",38,3.5,10009
OpOwJYqJRgRnoBKKPYwdTQ,Double Dragon,Chinese,2037 1st Ave,"40.78919, -73.94061",6,2.5,10029
CqvbXj6siqnBKaTjqNWwuw,Good Taste Chinese Restaurant,Chinese,281 E 161st St,"40.825765, -73.917702",8,3.5,10451
YzyHW3w0HUyaG8EvplNT1A,Liu's Shanghai,Chinese,1869 Bath Ave,"40.6026411895768, -74.0038766549142",492,4.5,11214
HKjazh_40Gei5rP5ir-F2w,Zheng's River Restaurant,Chinese,2076 Frederick Douglass B,"40.802055, -73.9567618",1,4.0,10026
iHltNVtPVmnD4DvW_9mB5Q,Tak King,Chinese,1367 Fulton St,"40.6803419, -73.9466609",11,3.0,11216
xNLwx39xvgn95aTzGLpQBw,Ja Moy kitchen & bar,Chinese,208 Thompson St,"40.72871, -73.99932",12,4.5,10012
bVEvRibOk3dukWJ8TiU7GQ,Taste of China,Chinese,4501 Broadway,"40.7571451223932, -73.9148019297323",42,3.5,11103
e6ejRujpo-LIgiBRF2z8ww,China Wok,Chinese,7012 Bergenline Ave,"40.79633, -74.0103199",4,3.0,07047
nZnJ5bNiQn1r4LWgqDeW2Q,Old Shanghai Soup Dumpling,Chinese,133 Broad Ave,"40.84531808831437, -73.99993036589412",266,4.5,07650
CR8n66nIAaQJRESGn0kCeg,Sky Rainbow,Chinese,7411 Broadway,"40.79629, -74.00351",2,3.0,07047
55jx0bYJ-odyqKKSrDXtPA,MIGHTY Bowl,Chinese,817 2nd Ave,"40.75099515490632, -73.97160693756847",167,4.0,10017
AiiKkuu7xcrOfLE5-R5Ygg,ViVi Bubble Tea,Chinese,117 Washington St,"40.73797, -74.0305",243,3.5,07030
rk8V5c1Wr5gVLKOaY0g4VQ,Farmers Restaurant,Chinese,1692 86th St,"40.6085510253906, -74.0053024291992",108,3.0,11214
S7vbop89Qs2v5WqELlp0JA,Hong Kong Kitchen,Chinese,4300 Bergen Turnpike,"40.78288, -74.03303",20,2.5,07047
7GFuwK9bv_rmn_-eykzk8Q,Jade Gourmet,Chinese,237 Palisade Ave,"40.81275, -73.9926",44,4.0,07010
GD-tsn8khDevVa7-KQK3ZQ,3 Times,Chinese,483 Grand St,"40.71106, -73.95179",27,4.0,11211
KsFPy1YWXR3_CE3IC4fDpQ,Foo Hing Kitchen,Chinese,522 East 138th St,"40.80713067704428, -73.91882545341176",2,2.0,10454
_3-d9GcVU7NvQvmUWaRZUQ,Long Spring Garden,Chinese,62-05 Roosevelt Ave,"40.745848, -73.901984",29,3.5,11377
S5VN-lFmTdI5VVQ0qFyfCQ,Fortune Place,Chinese,286 Broadway,"40.70849, -73.9585",19,3.5,11211
XkL6fOBtaIqVCMXVCY9row,H K Wonton Garden,Chinese,79 Mulberry St,"40.71642137299297, -73.99916149907413",813,3.5,10013
37xSQ6l3feGBbmoqN84H3g,Monsieur Vo,Chinese,104 2nd Ave,"40.72741, -73.98816",98,4.5,10003
6aOITRm4GrNbAJ9Li1J_yQ,Sanmiwago,Chinese,98 Mott St,"40.71718663968627, -73.9972861",69,4.5,10013
CgYWuNH0UHd5vp2vGgKflw,wagamama - Murray Hill,Chinese,605 3rd Ave,"40.74909, -73.9754",531,4.0,10158
18BxSrq5nSbzTnnB8K84dg,Instant Noodle Factory,Chinese,24-11 41st Ave,"40.75258, -73.93926",24,4.5,11101
vsFGj_fQkrTmEoLaXU3DCA,Happy Family,Chinese,500 West 43 St,"40.760041, -73.995479",5,3.0,10036
LbuBN_aP9GW_Y0lT1et5Yg,Bulbap Grill,Chinese,746 10th Ave,"40.76508, -73.99128",57,5.0,10019
gcwOJAeYOQsCaC9k_SRo2A,Kay's Spring Garden Chinese Restaurant,Chinese,473 Central Ave,"40.750907, -74.046302",55,3.5,07307
tYt5p4ZlobieeEm-PODqew,New Wing Shing,Chinese,4806 Broadway,"40.75567, -73.91249",9,2.0,11103
c6A3P3Az_Ft2NT2ReqqxDw,KPOT Korean BBQ & Hot Pot,Chinese,1756 Forest Ave,"40.6248, -74.14673",82,4.0,10303
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,Chinese,5121 8th Ave,"40.639996, -74.004509",343,4.0,11220
d6i6sGHtPmyUkHze5S1lIQ,Hunan House I,Chinese,382 Summit Ave,"40.73047556900801, -74.06261066333289",62,4.0,07306
OUR0BM0Cn5gCyvO5JSfQ1w,Garden State Restaurant,Chinese,287 Central Ave,"40.74491, -74.05046",46,3.0,07307
76xYLhmeK4PZEB4V-NUHOQ,Hong Kong Chinese Kitchen,Chinese,1507 Summit Ave,"40.76368, -74.04038",9,2.5,07087
InEqFA1IvuSLhvDBXhBR0w,The Penthouse - Ravel Hotel,Chinese,8-08 Queens Plz S,"40.7541228285616, -73.9491779487454",1027,2.5,11101
gl1p0g_BN_DC4Eh_hRaUEg,Joong Koog Jip,Chinese,149-08 41st Ave,"40.76194966092599, -73.8153339",292,4.0,11355
_kD3Gy4shZT_RGwkARiffQ,Shanghai You Garden,Chinese,4107 Bell Blvd,"40.76346, -73.770611",630,4.0,11361
uD0Tnv0DsMU_JhG7UlYRew,Hunan Park,Chinese,610 Amsterdam Ave,"40.79006, -73.97351",2,1.5,10024
rN347NNwQ0hDSlbedzI9BQ,Kai Sushi Asian Fusion,Chinese,1475 Williamsbridge Rd,"40.84362, -73.84565",302,4.0,10461
oEtZCrpEeQDYou3edW9hkw,Chen's Kitchen,Chinese,301 Jackson St,"40.74183, -74.03993",25,4.0,07030
iktFUkKDa7B7e10Lk80amw,New Fun Sing,Chinese,689 Broadway,"40.70191, -73.94349",17,3.0,11206
G4K-mNlM0oLKo8N--Ne2AA,Sampan Chinese Restaurant,Chinese,28-48 Steinway St,"40.7644, -73.9148699",82,3.0,11103
lBFq-P2OGDZy2aPEKgUMfg,Empire Garden,Chinese,911 Columbus Ave,"40.7985736262374, -73.9621864229434",45,2.0,10025
d_wGowk0nrjkRkp6gDaICg,Noodle Lane and Dumplings,Chinese,230 7th Ave,"40.67016579414899, -73.9791274",31,4.5,11215
84zvcPTAVCsSVtzCUtSDtA,Cha Chan Tang,Chinese,43 Mott St,"40.71525, -73.99899",1090,3.0,10013
FeTHmYg5RJiE23yFIPO7sg,Q Town Asian Cuisine Inc 乡缘闽台海鲜,Chinese,82-87 Broadway,"40.7415014, -73.8802964",150,4.0,11373
qvX5If0CwM1RGzP3ie4SKA,Dumpling N' Dips,Chinese,5 St Marks Pl,"40.72944, -73.98934",138,4.5,10003
J_CmfwKnzYbfRHvncl7uVA,Hung Sang,Chinese,3404 Bergenline Ave,"40.7729837, -74.0285907",19,3.5,07087
O2o6-JNs0ERRdugdwtbmxg,Happy Garden,Chinese,208 E 165th St,"40.830166260433074, -73.91893827251901",10,3.0,10456
RlorYZBccaVctvq0zF2_nA,Mr Bao,Chinese,179 5th Ave,"40.677195, -73.979778",139,4.0,11217
i2sHvYTM-vuvqqmgbFZwnQ,Cha Kee,Chinese,43 Mott St,"40.71519, -73.99886",120,3.5,10013
P8-7w1GFnZMV5hCvgXwkHg,CBao Asian Buns and Bubble Tea,Chinese,42nd St and 43rd St,"40.751722, -73.920644",17,3.5,11104
nAcVK-Y1_ojsRF_04o-x-A,Yin Ji Chang Fen Rice Roll,Chinese,91 Bayard St,"40.71583, -73.999336",431,4.0,10013
1THlGdn06KHrP5meWQ_1zg,New Arping Restaurant,Chinese,45 Division St,"40.7140064799458, -73.9957533427827",14,4.5,10002
TKfUaqizEuC1Qacr3MgmdA,New Yummy Chinese Restaurant,Chinese,133 48th St,"40.77942, -74.0175299",28,3.0,07087
za9mYaRVWkwKkQfjRgvU0g,Taiwan Bear House,Chinese,11 Pell St,"40.7147185237041, -73.9977966218067",355,4.0,10013
2JGyD4VesHPsVRsLpNXgYw,Hong Kong Station,Chinese,43 Bayard St,"40.71512, -73.99729",6,4.0,10013
_6nI_J5Kzj12oHMfjR3A4A,U Like Chinese Take Out,Chinese,4926 Broadway,"40.8674342, -73.9215025",92,3.0,10034
TjB0wn5MyHM5rDMBCSCnfw,Old Peking,Chinese,746 Montgomery St,"40.7255268, -74.0683028",48,4.0,07306
wjhtsakYuglCXwPaUFN4-g,Green Leaf Restaurant,Chinese,175 Broad Ave,"40.820455057982834, -74.008825",64,3.5,07022
Mzt7J53rOihwxIt41SH7vg,E.A.K Ramen By Machida Shoten West Village,Chinese,469 6th Ave,"40.73568, -73.99837",384,4.0,10011
oczaVdQ3NRSKJpNo-4undg,Brooklyn Chop House Time Square,Chinese,253 W 47th St,"40.760207, -73.986383",218,4.0,10036
9yTwuznxkJo9JZl7KBZ0zw,Hibachi Express,Chinese,536 E 14th St,"40.729499, -73.978765",28,3.5,10009
IBMaz2RZPkU1Ng9b8A6ywg,Lin's Kitchen,Chinese,70-24 35th Ave,"40.75051, -73.8955064",53,3.5,11372
7lhmzhkct9-blnuBAp_HVQ,Five Stars Thai Restaurant,Chinese,324 29th St,"40.770244549496475, -74.0288150168948",468,4.0,07087
YS8pw7sYOBqaW23FCOqecg,Glur Thai,Chinese,144 W 19th St,"40.74121, -73.99665",308,4.5,10011
RdGWCbcxA79G1ZMPVL3SGQ,Nora Thai,Chinese,176 N 9th St,"40.71864, -73.95625",147,4.0,11211
lh5sd985Q1bDxi-xRWBzjw,Golden Bay Restaurant,Chinese,2144 86th St,"40.6025019652255, -73.9951656013727",105,3.5,11214
LpSjWO4ZU6rbxGUetRp1mA,King Dumplings,Chinese,74 Hester St,"40.71605, -73.99169",282,4.5,10002
VwRf5JAGAMJIfAfvp0zTNg,Hing Lung Kitchen,Chinese,7600 Tonnelle Ave,"40.8045, -74.0183",4,4.5,07047
GKZa6xX1ZctdDTLDyfGBHw,Thank You Come Again,Chinese,445 Albee Square W,"40.69085, -73.98329",58,4.0,11201
nx4sK_yXLpHL1d3iKT7z3Q,Super Bowl,Chinese,5560 60th St,"40.725644, -73.906413",12,4.0,11378
wUKR0A14ZwXfHDLjtiaT_g,Kaya Asian Fusion Bar,Chinese,334 N Main St,"40.884815, -74.082231",159,4.5,07644
x_FHPGBxMVrar9lcO7DUrQ,Golden Dragon Restaurant,Chinese,123 E Tremont Ave,"40.85061, -73.90693",4,2.5,10453
JDv_pfBjuaU3BR7GC6GxRQ,Yummy Yummy Chinese Restaurant,Chinese,5273 65th Pl,"40.7318717, -73.8999307",49,3.5,11378
Nbqzy3ea5_x2zXWkdWlUIQ,Sake Bar Hagi,Chinese,245 W 51st St,"40.762764505922895, -73.9849770740243",443,4.0,10019
UYYtmHw1gD3MIg1dMRY7hg,Golden Bay Parkway Restaurant,Chinese,6712 Bay Pkwy,"40.612596, -73.983184",19,3.5,11204
0yC40qHlgV3LTVx_jEr8pg,Park Asia,Chinese,6521 8th Ave,"40.6321623490724, -74.0128705497028",326,3.5,11220
R1eZIyH8dOECfqUGGcANdQ,Red Star Restaurant,Chinese,112 E 116th St,"40.7987632751465, -73.9426727294922",22,3.5,10029
NItkiCVEbbghQxwXdmuKog,New Fuleen Palace Restaurant,Chinese,10 Coleman Sq,"40.65988, -73.83055",32,4.0,11414
ECKMWJwm_sihRQIP1ydeOA,New Golden Chopstick Chinese Restaurant,Chinese,77 Pearl St,"40.704056, -74.010486",41,3.0,10004
g2ymxufzvleJnTj3WGMmnw,Sum Fung,Chinese,5401 Northern Blvd,"40.753617, -73.906473",17,3.5,11377
GCcJqfBm3Fq-ccYwit6xcw,Asian Taste,Chinese,199 E 3rd St,"40.7228795731505, -73.9829911834261",28,3.5,10009
C3cKsJ1SoYYCkM0D0K2DpA,New Dragon,Chinese,2413 2nd Ave,"40.8020401, -73.9344788",19,2.5,10035
806LMXdSg8HuDiemcbnF4g,New Joy Garden,Chinese,482 Riverdale Ave,"40.66261097196922, -73.89809553095428",8,3.0,11207
6gsxavB8DolodZl-fZX65Q,Chinese Five Star Restaurant,Chinese,1715 E 174th St,"40.83475, -73.87107",5,3.5,10472
v5CsUc6pr7foHWsoQ0Y36Q,Ho Wan Restaurant,Chinese,111-05 Liberty Ave,"40.68508, -73.83095",117,3.5,11419
Nxxn3PfmNvEtKCn_OSwY8A,King Szechuan Palace,Chinese,83 Reservoir Ave,"40.739697, -74.051612",157,3.5,07307
VrUqSxFaaFcN7T01pCCMwQ,Wing Gong I Kitchen,Chinese,2109 1st Ave,"40.791313, -73.939239",4,4.0,10029
xoeAD3yGMlv5Gq6HX79XQw,Junzi Kitchen,Chinese,30 Vandam St,"40.726031, -74.004987",7,3.5,10013
r16il2wCv7glckJ8QkO1-g,China Taste,Chinese,297 Broad Ave,"40.8609142899513, -73.9884473383427",31,4.0,07605
McU7XI3HoWFELTDaGc1SEw,Ginger and Lemongrass,Chinese,153 Rivington St,"40.71912, -73.98567",580,4.5,10002
SMrj71bWo1lomSbU8wXgyw,The Dolar Shop,Chinese,55 3rd Ave,"40.731032, -73.988569",392,4.5,10003
y8JSKjpWeQg8vzm5wovOwQ,The Bund,Chinese,100-30 Queens Blvd,"40.7264404960967, -73.8532474276788",315,3.5,11375
jzyMEWzQy64-egT42FHdcg,New Sunrise Chinese Restaurant,Chinese,162 Broadway,"40.651779, -74.127975",20,4.5,07002
6uZzxemDrMPFIaX7g011HA,Little Skewer,Chinese,3636 Prince St,"40.76084487139368, -73.8330114334998",13,4.0,11354
khEsiq_isObizKE_RuP3Sw,King's Wok,Chinese,3575 Broadway,"40.82762, -73.9499",31,4.0,10031
tfMPbnQqJ1P1RIab-o6gtg,Kum Kau,Chinese,465 Myrtle Ave,"40.693573, -73.966702",288,3.5,11205
gpt2U4ecZSCLmgVQPtkzbA,Cha Pa's Noodles And Grill,Chinese,314 W 52nd St,"40.7637, -73.98615",727,3.5,10019
zPK48x2wvTmJTQ_13bbeRQ,Hong Kong Cafe,Chinese,357 Franklin Ave,"40.687267, -73.95667",53,4.0,11238
W-jUQk8h_77HLQVrArsFBQ,Green Dragon Restaurant,Chinese,4111 E Tremont Ave,"40.818876, -73.816705",86,3.0,10465
lv0qUfiaHPXKO8lfYu6R4g,Uncle Luoyang,Chinese,3010 Broadway,"40.8099709, -73.962353",33,3.5,10027
u-trtwKpPaYBL4asHH25LQ,Panda,Chinese,480 Washington Ave,"40.7969948, -74.1482644",34,4.0,07109
5Iri-tiW20KKM3iCwD_xCA,DimSum28,Chinese,29 E 28th St,"40.74383, -73.98501",4,2.0,10016
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,Chinese,1167 2nd Ave,"40.76226, -73.9635",175,4.0,10065
B-5yBbXUSVJyaV3RD_XX8Q,House of Cheng,Chinese,89 E 165th St,"40.83158, -73.92198",3,3.5,10452
N9QzfD5sbkbnfdJk227L7g,U N Restaurant,Chinese,875 1st Ave,"40.7533771406699, -73.9669233695786",6,2.0,10017
qd5JBbRv6iFBuqaCkCEOvQ,Rong Hang Restaurant,Chinese,38 Eldridge St,"40.71572, -73.99311",8,3.5,10002
Kkz2heNcQYz6dBKJcnBuaw,Great Wall Chinese,Chinese,800 W 181st,"40.85087726895802, -73.9385181",60,2.5,10033
jc_XQPbSCwMHsXLfinXA6A,Prince & I,Chinese,80 Wayne St,"40.7198, -74.04576",502,4.5,07302
k_y6o8zqI3cODdKABwWZ9g,China Garden,Chinese,133 Irving Ave,"40.703364, -73.921517",21,4.5,11237
18OQ0pB94oC2NE4Qbf3MvQ,New Golden City,Chinese,698 Anderson Ave,"40.82833, -73.98616",24,3.5,07010
4M7bt53aXiLyBJeILSzl_g,Peking House,Chinese,2432 E Tremont Ave,"40.8424785, -73.8520798",9,4.5,10461
f1zramf2YueFJURb9FaLgA,Xin Xing Chinese Restaurant,Chinese,1520 Metropolitant Ave,"40.839308, -73.858289",2,2.5,10462
2VQDEQuK3xLFNktPBIpmuQ,New Aroma Chinese Restaurant,Chinese,465 W 125th St,"40.8132171630859, -73.9557037353516",33,3.5,10027
YkHSu1qIQvG9uxTTBUYIoQ,King Garden Restaurant,Chinese,4316 Broadway,"40.85188, -73.9346599",18,4.0,10033
3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,Chinese,67 E Broadway,"40.7135318, -73.9948386",50,4.5,10002
cQRQXI3-B5eGFCi_aj1IyQ,Golden City Chinese Restaurant,Chinese,2545 Amsterdam Ave,"40.8513247, -73.9283376",13,4.5,10033
425jMsfsAcqqZdUAhQysBw,Ke Lai Qin 客來勤,Chinese,42-02 82nd St,"40.7427944581499, -73.8829767334574",3,3.0,11373
AyL0Q6_hFD04GLxwRxOFrA,Pecking House,Chinese,244 Flatbush Ave,"40.6796443, -73.97457729999999",133,4.0,11217
GfLL6-n6UNZ07SEHfjeIgA,Mee Sum Cafe,Chinese,26 Pell St,"40.715045, -73.998291",66,4.0,10013
_O3q6PSXNoPapUar-RVXPw,Grace Chinese Food II,Chinese,136 Graham Ave,"40.70615, -73.94286",25,3.5,11206
vGS8gDY40HaX0Xsbkl3nEg,Big Wong,Chinese,135B N 5th St,"40.71706810433018, -73.95910409999999",26,3.0,11249
j6nn4UtRCYbaeQ267dTCug,Kim Tong,Chinese,1722 Amsterdam Ave,"40.82557, -73.94777",31,2.5,10031
St_DcKMzDjC2ExOeacNQVQ,First Wok,Chinese,1777 1st Ave,"40.780643, -73.946976",1,5.0,10128
veMFGh_0QA6S_7IkblblDQ,New King Chef,Chinese,160 Franklin Ave,"40.8136215209961, -74.1631011962891",42,3.5,07110
AaGq5Peah3Z-2TUBMtlC2Q,Chimama's Noodle House,Chinese,45 - 37C Bell Blvd,"40.75937, -73.768518",307,4.5,11361
i9OqZT0dLMPC1TbMtyaIWQ,The Noodle,Chinese,370 Malcolm X Blvd,"40.81002, -73.94352",284,4.5,10027
ZpifrJsBsz7RUT1_Tyu9nQ,Hot Space,Chinese,774 51st St,"40.64068, -74.00476",173,4.5,11220
J2ks4DGmJ286xUI8WzlYeg,First Choice Chinese Kitchen,Chinese,3893 Broadway,"40.83778, -73.9425",58,3.0,10032
00J0yKkOuOxMhqt-Dg9daw,Panda Express,Chinese,414 Eighth Avenue,"40.750064, -73.994784",90,3.0,10001
ZDJjsp4nErbu3OJ5gP7smA,China Star Restaurant,Chinese,1784 Jerome Ave,"40.84839, -73.91164",5,2.5,10453
tsTGTBrz2TqrYRgdr6vEJQ,C And Y Chinese,Chinese,399 5th Ave,"40.67042, -73.98496",78,4.0,11215
NtBiQJft-e7pq_lSAshozg,Wo Kee Noodle,Chinese,168-12 Union Tpke,"40.72295682689872, -73.79969179999999",195,3.5,11366
zdX9mwhoknXXYL1GCstnow,Lucky Garden,Chinese,305L Wyckoff Ave,"40.7003, -73.91221",14,4.5,11237
qusZ-K5tzM1EyOa1IEWCHA,Nourish,Chinese,637A Vanderbilt Ave,"40.677941, -73.968455",382,4.0,11238
iFAAI-7NoceHYVybom5SyA,New Peking,Chinese,7715 37th Ave,"40.7494475, -73.8884253",65,3.5,11372
9ieA0TyApI94wEqqW_r93w,Aaron's Chinese and Thai,Chinese,338 9th Ave,"40.750379, -73.998141",61,2.0,10001
7vFjXvrKINtU3OV4TPqsJQ,Teng Dragon,Chinese,1516 Amsterdam Ave,"40.8188500278556, -73.95244448937045",14,4.0,10031
aGmsJ6_NWw5vnLS43MZLpA,Spice,Chinese,610 Amsterdam Ave,"40.7900599, -73.97351",55,2.5,10024
96NDbFGixhA2zNNrJSHZLw,Tranquili Tea,Chinese,4126 27th St,"40.75130773516639, -73.93908200205702",18,5.0,11101
UNLfH42wkAAChV76hmbdkg,Eight Jane Food 秀八珍卤味,Chinese,37-12 Main St,"40.7611559832951, -73.8310919214537",102,4.5,11354
nXh79laNQ7leN92F5Ore-Q,Forever Taste,Chinese,27 Rutgers St,"40.71293, -73.98994",57,4.0,10002
dBpttLTwkOT3HtFZ-u9vgQ,Panda Garden Restaurant,Chinese,5917 Roosevelt Ave,"40.7455887091084, -73.9046854516638",34,3.5,11377
y_LXYQiQPJtTAquKZK76kA,Dim Sum Go Go East Village,Chinese,221 1st Ave,"40.73088, -73.98314",2,3.5,10003
Qsc2DrX3IR-uGfwnUlOzcA,Lotus Express,Chinese,4840 Broadway,"40.86626, -73.92474",86,4.0,10034
5Af-b4fp6Pq8jpTYRPpNIQ,Shun Feng Kitchen,Chinese,524 New Lots Ave,"40.66348, -73.88873",4,3.0,11207
2Ja9jloYL0JGjhgMD2cevA,In Se,Chinese,31 St Marks Pl,"40.729077, -73.98823",1,5.0,10003
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,Chinese,8 W 18th St,"40.73881, -73.99279",1542,4.0,10011
tNzO3_NobOOFteTEQITofg,A One Seafood,Chinese,250 Grand St,"40.718323, -73.993981",2,3.5,10002
RJd602960pr6_49G_CS-nA,China Wok,Chinese,869 Nostrand Ave,"40.66701, -73.95062",2,1.0,11225
_XLLSXPIjgoZQtwU3RCcQA,Hunan Delight,Chinese,752 Union St,"40.6755282563532, -73.9780712127686",345,4.0,11215
kNpvNZVuG5YceEud_7SGkA,Mala Mini,Chinese,138 W Central Blvd,"40.85112, -74.00307",4,5.0,07650
mGgMhRgPy1elQ2rG3RZtrQ,Xing Dragon,Chinese,305 E 115th St,"40.79622, -73.93777",4,1.5,10029
_g6DwODfSXtuWnT3tr01Cg,Jaimito's Chinese & Peruvian Restaurant,Chinese,389 Lexington Ave,"40.87469, -74.13218",149,4.0,07011
U2aUFZARLeSMf4RQIxjuTw,Lucky House Kitchen,Chinese,343 Lewis Ave,"40.6838402152061, -73.9351565390825",133,4.5,11233
uAggq823dP2HqFUeqpQnNw,Yummy Malatang,Chinese,805 8th Ave,"40.755702, -73.9912808",15,2.0,10018
gruDG3DVfet2OVgAC_fQuQ,China Town Restaurant,Chinese,936 E Tremont Ave,"40.84142, -73.88332",1,4.0,10460
xd_8cHyPO8sjIV8JMojHnw,Red House,Chinese,203 E 14th St,"40.7333221435547, -73.9865036010742",106,2.5,10003
UJvfuIR95-LfVQ0TpvfPPg,Chinah,Chinese,285 Madison Ave,"40.75163641231079, -73.97987979999999",9,3.5,10017
Sl1GUrimUxnuHzqflhvuoQ,Bao by Kaya,Chinese,124 E 14th St,"40.73363, -73.98877",7,4.0,10003
lPIeccnT2RQTHFKpDafoxQ,Wo Hop Next Door,Chinese,15 Mott St,"40.7142, -73.99886",46,4.0,10013
-zyyt6r1dou9i3vZxwWWeA,New No. 1,Chinese,1011 Bedford Ave,"40.68935, -73.95494",30,3.0,11205
Wi367ViFEqzj_b308MqdOA,Taste Chinese Restaurant,Chinese,178 Church St,"40.7157208, -74.0075003",35,2.0,10013
d66K7kVkUoYCk-dPryB5iQ,Jade House,Chinese,586 W Side Ave,"40.7209853, -74.0810703",16,4.5,07304
fLq5j4fkFmPD6I2tt6dSWQ,100% Mr. Lin,Chinese,445 Albee Square W,"40.69085, -73.98329",42,4.0,11201
oh6u1GJ3jFJqQDX1oxIJAg,New Spicy Village,Chinese,118 Eldridge St,"40.71850410903944, -73.99170488119125",22,4.0,10002
FKjAriOhhGZJSlkqrk8zWg,I’Milky,Chinese,992 6th Ave,"40.7513413, -73.9864468",414,4.0,10018
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,Chinese,203 1st Ave,"40.730362, -73.98362",668,4.0,10003
MOVU97uI95urhDH5gM5nQw,AJA Dumplings,Chinese,1050 Jackson Ave,"40.74237799308303, -73.95265309999999",10,4.5,11101
6qYic55Ho8xEL_iWxlrGSg,Zou's Restaurant,Chinese,233 Utica Ave,"40.670791, -73.930656",2,4.5,11213
__r8_g1cgDaiDn10cGeJ3Q,New China Red,Chinese,118 Chambers St,"40.715023, -74.008636",37,2.5,10007
PpRcR8PPK3bdLCzAevOosw,Honshu,Chinese,95 Greene St,"40.7157115638256, -74.0359251201153",428,4.0,07302
7cdcutMj8bfzJYR5IwBWXw,Oriental Garden,Chinese,586 Broadway,"40.8493620157242, -74.1461357474327",37,4.0,07055
A_e9adJ7v_U7trur2JMrgA,Grill On Lee,Chinese,868 Bedford Ave,"40.69521556810472, -73.95653717055181",13,3.5,11205
er5IdZdfNkYsSigugyYvsw,Wing Wah Restaurant,Chinese,2308 1st Ave,"40.797466, -73.933944",18,3.0,10035
vGou_-nTIpcGZMexHi-7sQ,Danny's Szechuan Garden,Chinese,156-40B Cross Bay Blvd,"40.66279269234046, -73.84116593558177",202,3.5,11414
aIkJ7m3RZmPzkCGv370dJw,Winner City,Chinese,Old Rufford Road,"53.1085212, -1.0638791",1,5.0,NG22 8JD
x_t-FtDa5HVgc-wecp0HBg,Supreme Restaurant,Chinese,100 Mott St,"40.71726, -73.99721",2258,3.5,10013
5AD9nY8UrYlCVMb3Y6KeWg,Bonchon,Chinese,207 W 38th St,"40.75383867, -73.98911659",1093,3.5,10018
ERFZd5sYGBrKQwqRKWwTQA,King's Food,Chinese,170 Graham Ave,"40.70757, -73.94292",36,3.0,11206
T4T9vThm77ApP4dWNTVvdg,Panda Chinese Restaurant,Chinese,3218 3rd Ave,"40.8234165082702, -73.9089305698872",10,3.0,10451
wpT1QU7PSQgQQ1DkzI00JA,Izakaya Toribar,Japanese,164 E 56th St,"40.759641, -73.9685558",174,4.0,10022
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,Japanese,53 W 35th St,"40.750148, -73.9863203465939",2868,4.5,10001
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,Japanese,239 E 53rd St,"40.75725, -73.96774",760,4.5,10022
dUfKnUnwaYKciyoRzDBLEw,Izakaya Nana,Japanese,141-26 Northern Blvd,"40.764116, -73.824724",378,4.5,11354
g2Y6tEvxajhphg6mnUd7zQ,Hakurakuso,Japanese,208 E 50th St,"40.75547, -73.97021",19,4.0,10022
cT48RskMO_o35Ua0tlifyQ,Heno Heno,Japanese,358 W 46th St,"40.760512, -73.990117",132,4.5,10036
v8y7NLCC25KY_lSbcs3UPA,Maison Kintaro,Japanese,401 W 24th St,"40.747442163550275, -74.00123431589748",73,4.5,10011
axqp3pGJXnTLgq2QrPyDyQ,Benemon,Japanese,108 E 4th St,"40.72551, -73.98838",714,4.5,10003
3QIFBLKp2Z9zA-PXlUEQlg,Okatte Tanto NY,Japanese,249 E 49th St,"40.75455, -73.96941",18,4.5,10017
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,Japanese,302 E 49th St,"40.753969, -73.968722",913,4.0,10017
7iY35991NhQ1AShJZCNZgA,Sakagura,Japanese,211 E 43rd St,"40.7516467024541, -73.9729489318165",1877,4.0,10017
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,Japanese,13 W 36th St,"40.7502727, -73.9844951",1973,4.5,10018
diz6_4TVSP6EdWEZCZ0Acg,Kaoru,Japanese,306 E 46th St,"40.75202, -73.96977",489,4.5,10017
6lUsFj0KCao678o9L7QwUw,Hatsuhana,Japanese,17 E 48th St,"40.75703, -73.97692",1536,4.0,10017
XfOCJ841dL9fPBY_BAyayA,SOBOKU,Japanese,276 Smith St,"40.682529, -73.99346",18,5.0,11231
flHcoaHEWxACgc-Vk9MsOQ,Jukai,Japanese,237 E 53rd St,"40.75718, -73.9678837692742",187,4.0,10022
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,Japanese,357 E 50th St,"40.75414, -73.96648",105,4.0,10017
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,Japanese,250 E 52nd St,"40.75611, -73.96815",173,4.0,10022
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,Japanese,232 E 53rd St,"40.757017, -73.968242",426,4.0,10022
